fold,générateur,ratio,N,model,RMSE
5,CTGAN,2,12,RF,6.90496108590467
5,CTGAN,2,12,XGBoost,7.11309550300009
5,CTGAN,2,12,CatBoost,7.070818892501792
5,CTGAN,2,12,LightGBM,8.105779555202547
5,CTGAN,2,14,RF,6.854184384093185
5,CTGAN,2,14,XGBoost,7.337567973504126
5,CTGAN,2,14,CatBoost,6.843901674653265
5,CTGAN,2,14,LightGBM,8.119492314951597
5,CTGAN,2,17,RF,6.626961165859369
5,CTGAN,2,17,XGBoost,7.145492754405592
5,CTGAN,2,17,CatBoost,6.536139934372191
5,CTGAN,2,17,LightGBM,7.619632728021681
5,CTGAN,2,19,RF,6.751495350656545
5,CTGAN,2,19,XGBoost,7.117380445897454
5,CTGAN,2,19,CatBoost,6.564973257790633
5,CTGAN,2,19,LightGBM,7.975213265141568
5,CTGAN,5,1,RF,10.834763278544951
5,CTGAN,5,1,XGBoost,10.026173874874724
5,CTGAN,5,1,CatBoost,9.882884987675265
5,CTGAN,5,1,LightGBM,9.964996362360575
5,CTGAN,5,2,RF,8.232229559161896
5,CTGAN,5,2,XGBoost,8.756669026598455
5,CTGAN,5,2,CatBoost,8.19765187174506
5,CTGAN,5,2,LightGBM,8.628002579816977
5,CTGAN,5,3,RF,6.900469325228427
5,CTGAN,5,3,XGBoost,8.517943517893704
5,CTGAN,5,3,CatBoost,7.409579587954134
5,CTGAN,5,3,LightGBM,7.436783161340847
5,CTGAN,5,4,RF,6.474593352862851
5,CTGAN,5,4,XGBoost,7.6738169904643385
5,CTGAN,5,4,CatBoost,6.538636697101122
5,CTGAN,5,4,LightGBM,7.138904031363993
5,CTGAN,5,5,RF,6.41959667833078
5,CTGAN,5,5,XGBoost,7.64090781067747
5,CTGAN,5,5,CatBoost,6.425473002426577
5,CTGAN,5,5,LightGBM,6.89695580344799
5,CTGAN,5,6,RF,6.437587052370672
5,CTGAN,5,6,XGBoost,7.646717089484147
5,CTGAN,5,6,CatBoost,6.497244209128518
5,CTGAN,5,6,LightGBM,6.89695580344799
5,CTGAN,5,7,RF,6.557041248470868
5,CTGAN,5,7,XGBoost,7.575551988363386
5,CTGAN,5,7,CatBoost,6.829301462064208
5,CTGAN,5,7,LightGBM,7.217192205589303
5,CTGAN,5,8,RF,7.053215431484328
5,CTGAN,5,8,XGBoost,7.581901565528752
5,CTGAN,5,8,CatBoost,6.83502412621651
5,CTGAN,5,8,LightGBM,8.148876279884364
5,CTGAN,5,9,RF,7.039615092357573
5,CTGAN,5,9,XGBoost,7.554085134434171
5,CTGAN,5,9,CatBoost,6.986396913776659
5,CTGAN,5,9,LightGBM,8.319779907041694
5,CTGAN,5,10,RF,7.044631932741993
5,CTGAN,5,10,XGBoost,7.490226661516165
5,CTGAN,5,10,CatBoost,6.92926176574804
5,CTGAN,5,10,LightGBM,8.041425697631418
5,CTGAN,5,12,RF,7.090585883111215
5,CTGAN,5,12,XGBoost,7.431139746453501
5,CTGAN,5,12,CatBoost,6.824824799747468
5,CTGAN,5,12,LightGBM,7.929187411750024
5,CTGAN,5,14,RF,6.986427277323036
5,CTGAN,5,14,XGBoost,7.416210554721934
5,CTGAN,5,14,CatBoost,7.077123820448556
5,CTGAN,5,14,LightGBM,8.006100508305211
5,CTGAN,5,17,RF,6.883559832369291
5,CTGAN,5,17,XGBoost,7.205090354827868
5,CTGAN,5,17,CatBoost,6.7686724755843715
5,CTGAN,5,17,LightGBM,7.855359672354898
5,CTGAN,5,19,RF,6.94631976504955
5,CTGAN,5,19,XGBoost,7.251422604000605
5,CTGAN,5,19,CatBoost,6.678894384718924
5,CTGAN,5,19,LightGBM,7.833423433541468
5,TVAE,1,1,RF,8.190169257396724
5,TVAE,1,1,XGBoost,7.932821622227841
5,TVAE,1,1,CatBoost,8.222049550933939
5,TVAE,1,1,LightGBM,8.352580143304657
5,TVAE,1,2,RF,7.694846901951971
5,TVAE,1,2,XGBoost,7.4683830228592045
5,TVAE,1,2,CatBoost,7.874938197333594
5,TVAE,1,2,LightGBM,8.403781699591596
5,TVAE,1,3,RF,6.226240012877386
5,TVAE,1,3,XGBoost,7.246486072874282
5,TVAE,1,3,CatBoost,6.306430879403151
5,TVAE,1,3,LightGBM,6.609177752240886
5,TVAE,1,4,RF,6.287958796936421
5,TVAE,1,4,XGBoost,6.368270695498639
5,TVAE,1,4,CatBoost,6.243635205920338
5,TVAE,1,4,LightGBM,7.005368755279279
5,TVAE,1,5,RF,6.313535037689181
5,TVAE,1,5,XGBoost,6.250085167899135
5,TVAE,1,5,CatBoost,6.2480360253992995
5,TVAE,1,5,LightGBM,7.377276732316636
5,TVAE,1,6,RF,6.281922070013238
5,TVAE,1,6,XGBoost,6.261551700439933
5,TVAE,1,6,CatBoost,6.422051062330636
5,TVAE,1,6,LightGBM,7.377276732316636
5,TVAE,1,7,RF,6.455492468364559
5,TVAE,1,7,XGBoost,6.2075477550061935
5,TVAE,1,7,CatBoost,6.349306898989753
5,TVAE,1,7,LightGBM,6.957696522510309
5,TVAE,1,8,RF,6.31909992428755
5,TVAE,1,8,XGBoost,6.218973125637241
5,TVAE,1,8,CatBoost,6.32163196074281
5,TVAE,1,8,LightGBM,7.15529503061624
5,TVAE,1,9,RF,6.434508523591278
5,TVAE,1,9,XGBoost,6.224724502746224
5,TVAE,1,9,CatBoost,6.3387279232422635
5,TVAE,1,9,LightGBM,7.137117285556887
5,TVAE,1,10,RF,6.412743556783721
5,TVAE,1,10,XGBoost,6.151798631733764
5,TVAE,1,10,CatBoost,6.3037955071632
5,TVAE,1,10,LightGBM,7.282582760802156
5,TVAE,1,12,RF,6.445164131799257
5,TVAE,1,12,XGBoost,6.078790184781083
5,TVAE,1,12,CatBoost,6.426685240176333
5,TVAE,1,12,LightGBM,6.825330418619454
5,TVAE,1,14,RF,6.345041859326293
5,TVAE,1,14,XGBoost,6.038972962262656
5,TVAE,1,14,CatBoost,6.229684221522207
5,TVAE,1,14,LightGBM,6.634462851272143
5,TVAE,1,17,RF,6.446461060594424
5,TVAE,1,17,XGBoost,5.947446783294354
5,TVAE,1,17,CatBoost,6.143957254114785
5,TVAE,1,17,LightGBM,6.578678290689266
5,TVAE,1,19,RF,6.367947997574791
5,TVAE,1,19,XGBoost,6.1017191289916175
5,TVAE,1,19,CatBoost,6.3149186928028715
5,TVAE,1,19,LightGBM,6.6796052575349965
5,TVAE,2,1,RF,9.259779123132898
5,TVAE,2,1,XGBoost,8.366178735784889
5,TVAE,2,1,CatBoost,8.55801229327899
5,TVAE,2,1,LightGBM,8.39436799964561
5,TVAE,2,2,RF,8.22994671709951
5,TVAE,2,2,XGBoost,8.0686490603584
5,TVAE,2,2,CatBoost,7.964032096664467
5,TVAE,2,2,LightGBM,8.551844252239468
5,TVAE,2,3,RF,6.407415943059167
5,TVAE,2,3,XGBoost,7.470944653003769
5,TVAE,2,3,CatBoost,6.6955849343662095
5,TVAE,2,3,LightGBM,6.530947578378937
5,TVAE,2,4,RF,6.476826103975278
5,TVAE,2,4,XGBoost,6.585690614176608
5,TVAE,2,4,CatBoost,6.332160256769753
5,TVAE,2,4,LightGBM,6.849070658843662
5,TVAE,2,5,RF,6.433874707201729
5,TVAE,2,5,XGBoost,6.360511425596565
5,TVAE,2,5,CatBoost,6.431656308618656
5,TVAE,2,5,LightGBM,7.014888200474396
5,TVAE,2,6,RF,6.400960438415223
5,TVAE,2,6,XGBoost,6.390222636486228
5,TVAE,2,6,CatBoost,6.428429914470328
5,TVAE,2,6,LightGBM,6.963713297682348
5,TVAE,2,7,RF,6.72677553097344
5,TVAE,2,7,XGBoost,6.791667133781714
5,TVAE,2,7,CatBoost,6.594521598295464
5,TVAE,2,7,LightGBM,6.842392818099121
5,TVAE,2,8,RF,6.655586951458242
5,TVAE,2,8,XGBoost,6.69498045944857
5,TVAE,2,8,CatBoost,6.660192906255119
5,TVAE,2,8,LightGBM,7.267594170131605
5,TVAE,2,9,RF,6.580174178593268
5,TVAE,2,9,XGBoost,6.740734381969662
5,TVAE,2,9,CatBoost,6.548861620585903
5,TVAE,2,9,LightGBM,7.296858050742254
5,TVAE,2,10,RF,6.530881060646887
5,TVAE,2,10,XGBoost,6.685569965799209
5,TVAE,2,10,CatBoost,6.671680438053624
5,TVAE,2,10,LightGBM,7.34021205084119
5,TVAE,2,12,RF,6.624253537576174
5,TVAE,2,12,XGBoost,6.708130657306457
5,TVAE,2,12,CatBoost,6.6202881389915875
5,TVAE,2,12,LightGBM,7.139799988570757
5,TVAE,2,14,RF,6.657529976206595
5,TVAE,2,14,XGBoost,6.58977300136863
5,TVAE,2,14,CatBoost,6.494105535829545
5,TVAE,2,14,LightGBM,7.413303369572074
5,TVAE,2,17,RF,6.511740755046554
5,TVAE,2,17,XGBoost,6.460483469534548
5,TVAE,2,17,CatBoost,6.459972537059805
5,TVAE,2,17,LightGBM,7.250283396033577
5,TVAE,2,19,RF,6.611264061358806
5,TVAE,2,19,XGBoost,6.454898660951653
5,TVAE,2,19,CatBoost,6.505333245336247
5,TVAE,2,19,LightGBM,7.382398114684497
5,TVAE,5,1,RF,9.74614259257062
5,TVAE,5,1,XGBoost,8.258240222013688
5,TVAE,5,1,CatBoost,8.302492489015263
5,TVAE,5,1,LightGBM,8.611758791164062
5,TVAE,5,2,RF,8.288993721672256
5,TVAE,5,2,XGBoost,8.052610177752383
5,TVAE,5,2,CatBoost,8.04763295379661
5,TVAE,5,2,LightGBM,8.669618526753498
5,TVAE,5,3,RF,6.548228613175801
5,TVAE,5,3,XGBoost,7.504568798404094
5,TVAE,5,3,CatBoost,6.814968774597414
5,TVAE,5,3,LightGBM,6.464907167931192
5,TVAE,5,4,RF,6.293920533672482
5,TVAE,5,4,XGBoost,6.479779671902053
5,TVAE,5,4,CatBoost,6.195820078528771
5,TVAE,5,4,LightGBM,6.2830325483996265
5,TVAE,5,5,RF,6.477134627540014
5,TVAE,5,5,XGBoost,6.28388727803103
5,TVAE,5,5,CatBoost,6.459201954803255
5,TVAE,5,5,LightGBM,6.9691251704263735
5,TVAE,5,6,RF,6.392627341911643
5,TVAE,5,6,XGBoost,6.4013951320479565
5,TVAE,5,6,CatBoost,6.392604497480328
5,TVAE,5,6,LightGBM,6.9691251704263735
5,TVAE,5,7,RF,6.595216664467913
5,TVAE,5,7,XGBoost,6.407809277449113
5,TVAE,5,7,CatBoost,6.55733900022052
5,TVAE,5,7,LightGBM,6.804219165414405
5,TVAE,5,8,RF,6.459845807979433
5,TVAE,5,8,XGBoost,6.384652328911748
5,TVAE,5,8,CatBoost,6.262541364016798
5,TVAE,5,8,LightGBM,6.6079721948145655
5,TVAE,5,9,RF,6.49634379607604
5,TVAE,5,9,XGBoost,6.328940506840156
5,TVAE,5,9,CatBoost,6.362581759034104
5,TVAE,5,9,LightGBM,6.4889544391702865
5,TVAE,5,10,RF,6.457532917592512
5,TVAE,5,10,XGBoost,6.300479149569423
5,TVAE,5,10,CatBoost,6.3052552414623975
5,TVAE,5,10,LightGBM,6.507487974992436
5,TVAE,5,12,RF,6.486944600546467
5,TVAE,5,12,XGBoost,6.258901526466524
5,TVAE,5,12,CatBoost,6.3464083594815
5,TVAE,5,12,LightGBM,6.611077757590078
5,TVAE,5,14,RF,6.406197569977137
5,TVAE,5,14,XGBoost,6.285386536669542
5,TVAE,5,14,CatBoost,6.19827716837072
5,TVAE,5,14,LightGBM,6.654728125955813
5,TVAE,5,17,RF,6.390768861524271
5,TVAE,5,17,XGBoost,6.133305200192028
5,TVAE,5,17,CatBoost,6.119612965025073
5,TVAE,5,17,LightGBM,6.6651811308126705
5,TVAE,5,19,RF,6.340839501612425
5,TVAE,5,19,XGBoost,6.293145374949776
5,TVAE,5,19,CatBoost,6.068356889005579
5,TVAE,5,19,LightGBM,6.781890088599459
5,GEO-interp,1,1,RF,8.061328681785257
5,GEO-interp,1,1,XGBoost,7.741611436228492
5,GEO-interp,1,1,CatBoost,7.83416207380776
5,GEO-interp,1,1,LightGBM,8.20652038529016
5,GEO-interp,1,2,RF,7.279552897386069
5,GEO-interp,1,2,XGBoost,7.727467086272306
5,GEO-interp,1,2,CatBoost,7.688510630978603
5,GEO-interp,1,2,LightGBM,8.077157477444308
5,GEO-interp,1,3,RF,5.784662538764819
5,GEO-interp,1,3,XGBoost,7.25592399622856
5,GEO-interp,1,3,CatBoost,5.817004448440441
5,GEO-interp,1,3,LightGBM,6.2272657742490765
5,GEO-interp,1,4,RF,5.997099552076457
5,GEO-interp,1,4,XGBoost,6.230943629222455
5,GEO-interp,1,4,CatBoost,5.87892281432163
5,GEO-interp,1,4,LightGBM,6.57636085849119
5,GEO-interp,1,5,RF,6.126219336534553
5,GEO-interp,1,5,XGBoost,6.231445265013899
5,GEO-interp,1,5,CatBoost,5.767327151982083
5,GEO-interp,1,5,LightGBM,6.687658186937893
5,GEO-interp,1,6,RF,6.147182801134281
5,GEO-interp,1,6,XGBoost,6.178941169865271
5,GEO-interp,1,6,CatBoost,5.98797453112199
5,GEO-interp,1,6,LightGBM,6.714989779566446
5,GEO-interp,1,7,RF,6.1686813995877285
5,GEO-interp,1,7,XGBoost,6.256774793533753
5,GEO-interp,1,7,CatBoost,5.902495651184094
5,GEO-interp,1,7,LightGBM,6.654418497774711
5,GEO-interp,1,8,RF,6.391788606143829
5,GEO-interp,1,8,XGBoost,6.141870646455048
5,GEO-interp,1,8,CatBoost,6.0155476539295325
5,GEO-interp,1,8,LightGBM,6.600272820998087
5,GEO-interp,1,9,RF,6.411532755064232
5,GEO-interp,1,9,XGBoost,6.3213785430168326
5,GEO-interp,1,9,CatBoost,6.032521381496702
5,GEO-interp,1,9,LightGBM,6.5131448019678
5,GEO-interp,1,10,RF,6.509233899155505
5,GEO-interp,1,10,XGBoost,6.470660584441366
5,GEO-interp,1,10,CatBoost,6.186755854825451
5,GEO-interp,1,10,LightGBM,6.683082493469088
5,GEO-interp,1,12,RF,6.485401766818648
5,GEO-interp,1,12,XGBoost,6.362639621155463
5,GEO-interp,1,12,CatBoost,6.194714973994622
5,GEO-interp,1,12,LightGBM,6.582423355405046
5,GEO-interp,1,14,RF,6.49843173211418
5,GEO-interp,1,14,XGBoost,6.376919748268602
5,GEO-interp,1,14,CatBoost,6.098879066718842
5,GEO-interp,1,14,LightGBM,6.62181536606516
5,GEO-interp,1,17,RF,6.3881930818683
5,GEO-interp,1,17,XGBoost,6.432849048604778
5,GEO-interp,1,17,CatBoost,6.033424570331317
5,GEO-interp,1,17,LightGBM,6.61601663378344
5,GEO-interp,1,19,RF,6.424803914861159
5,GEO-interp,1,19,XGBoost,6.423209005182783
5,GEO-interp,1,19,CatBoost,6.100202772192452
5,GEO-interp,1,19,LightGBM,6.592661941523536
5,GEO-interp,2,1,RF,8.950555776221155
5,GEO-interp,2,1,XGBoost,8.272763969200179
5,GEO-interp,2,1,CatBoost,8.205564727638986
5,GEO-interp,2,1,LightGBM,7.85983781630402
5,GEO-interp,2,2,RF,7.383852856278956
5,GEO-interp,2,2,XGBoost,7.6660148052663395
5,GEO-interp,2,2,CatBoost,7.496777858040993
5,GEO-interp,2,2,LightGBM,8.013294432740842
5,GEO-interp,2,3,RF,5.772454375895638
5,GEO-interp,2,3,XGBoost,7.273531146146967
5,GEO-interp,2,3,CatBoost,5.983385371167446
5,GEO-interp,2,3,LightGBM,5.867203762195595
5,GEO-interp,2,4,RF,5.9650658048623955
5,GEO-interp,2,4,XGBoost,6.168932173049195
5,GEO-interp,2,4,CatBoost,5.906769825312871
5,GEO-interp,2,4,LightGBM,6.379497591393595
5,GEO-interp,2,5,RF,5.934613320332453
5,GEO-interp,2,5,XGBoost,6.207373738405572
5,GEO-interp,2,5,CatBoost,5.8161626747895525
5,GEO-interp,2,5,LightGBM,6.251272076879415
5,GEO-interp,2,6,RF,5.993850191394009
5,GEO-interp,2,6,XGBoost,6.209787222800657
5,GEO-interp,2,6,CatBoost,5.841015356937905
5,GEO-interp,2,6,LightGBM,6.27381721465238
5,GEO-interp,2,7,RF,5.9966283924718855
5,GEO-interp,2,7,XGBoost,6.13022515002197
5,GEO-interp,2,7,CatBoost,5.98555335431004
5,GEO-interp,2,7,LightGBM,6.226894182997783
5,GEO-interp,2,8,RF,6.3645803387516375
5,GEO-interp,2,8,XGBoost,6.320136408271618
5,GEO-interp,2,8,CatBoost,6.012505414715017
5,GEO-interp,2,8,LightGBM,6.635943765894118
5,GEO-interp,2,9,RF,6.30560963557127
5,GEO-interp,2,9,XGBoost,6.410825555672276
5,GEO-interp,2,9,CatBoost,6.038912073646326
5,GEO-interp,2,9,LightGBM,6.739677843957303
5,GEO-interp,2,10,RF,6.386350637357808
5,GEO-interp,2,10,XGBoost,6.368424335702012
5,GEO-interp,2,10,CatBoost,6.030635466828674
5,GEO-interp,2,10,LightGBM,6.620451544612938
5,GEO-interp,2,12,RF,6.3489861941615064
5,GEO-interp,2,12,XGBoost,6.3783506295046575
5,GEO-interp,2,12,CatBoost,6.24420546964991
5,GEO-interp,2,12,LightGBM,6.784923288886908
5,GEO-interp,2,14,RF,6.375962955566269
5,GEO-interp,2,14,XGBoost,6.357694160753213
5,GEO-interp,2,14,CatBoost,6.190694499011617
5,GEO-interp,2,14,LightGBM,6.817746041682028
5,GEO-interp,2,17,RF,6.429291409405477
5,GEO-interp,2,17,XGBoost,6.320712810594523
5,GEO-interp,2,17,CatBoost,6.028494461285076
5,GEO-interp,2,17,LightGBM,6.8326637756687285
5,GEO-interp,2,19,RF,6.3876685340343275
5,GEO-interp,2,19,XGBoost,6.288890764200181
5,GEO-interp,2,19,CatBoost,6.109686286244316
5,GEO-interp,2,19,LightGBM,6.722148290246981
5,GEO-interp,5,1,RF,8.915008081817243
5,GEO-interp,5,1,XGBoost,7.6140560769990095
5,GEO-interp,5,1,CatBoost,8.010009667252454
5,GEO-interp,5,1,LightGBM,8.040785315618841
5,GEO-interp,5,2,RF,7.793054576321378
5,GEO-interp,5,2,XGBoost,7.588230190383386
5,GEO-interp,5,2,CatBoost,7.609964035884705
5,GEO-interp,5,2,LightGBM,7.974772305744965
5,GEO-interp,5,3,RF,5.617390386541413
5,GEO-interp,5,3,XGBoost,7.286580312129566
5,GEO-interp,5,3,CatBoost,6.133350313568936
5,GEO-interp,5,3,LightGBM,5.703790200370208
5,GEO-interp,5,4,RF,5.894094711545632
5,GEO-interp,5,4,XGBoost,6.304532790589496
5,GEO-interp,5,4,CatBoost,5.873697899052026
5,GEO-interp,5,4,LightGBM,6.01731168815978
5,GEO-interp,5,5,RF,5.928074674954303
5,GEO-interp,5,5,XGBoost,6.22569682336351
5,GEO-interp,5,5,CatBoost,5.911024245448991
5,GEO-interp,5,5,LightGBM,5.848377424351355
5,GEO-interp,5,6,RF,5.981662001601328
5,GEO-interp,5,6,XGBoost,6.285366305760177
5,GEO-interp,5,6,CatBoost,5.942642560611411
5,GEO-interp,5,6,LightGBM,5.785665767582386
5,GEO-interp,5,7,RF,5.932481692139316
5,GEO-interp,5,7,XGBoost,6.245175948047687
5,GEO-interp,5,7,CatBoost,6.041859867082516
5,GEO-interp,5,7,LightGBM,5.710097184704334
5,GEO-interp,5,8,RF,6.41473993933125
5,GEO-interp,5,8,XGBoost,6.291508272575635
5,GEO-interp,5,8,CatBoost,6.036250347909737
5,GEO-interp,5,8,LightGBM,6.55720725821872
5,GEO-interp,5,9,RF,6.504346538106165
5,GEO-interp,5,9,XGBoost,6.308801502893846
5,GEO-interp,5,9,CatBoost,6.147940442292859
5,GEO-interp,5,9,LightGBM,6.385283944423717
5,GEO-interp,5,10,RF,6.536281724703948
5,GEO-interp,5,10,XGBoost,6.499176415383234
5,GEO-interp,5,10,CatBoost,6.124527763646754
5,GEO-interp,5,10,LightGBM,6.714629170873784
5,GEO-interp,5,12,RF,6.647239709978945
5,GEO-interp,5,12,XGBoost,6.428948641641734
5,GEO-interp,5,12,CatBoost,6.233309290073689
5,GEO-interp,5,12,LightGBM,6.723977018716154
5,GEO-interp,5,14,RF,6.427168340860552
5,GEO-interp,5,14,XGBoost,6.285832540600597
5,GEO-interp,5,14,CatBoost,6.058412228932667
5,GEO-interp,5,14,LightGBM,6.286965997105097
5,GEO-interp,5,17,RF,6.498785967125294
5,GEO-interp,5,17,XGBoost,6.2765613222223635
5,GEO-interp,5,17,CatBoost,6.073867537905055
5,GEO-interp,5,17,LightGBM,6.3414265559475576
5,GEO-interp,5,19,RF,6.50405766446182
5,GEO-interp,5,19,XGBoost,6.40044132223679
5,GEO-interp,5,19,CatBoost,6.110751550825231
5,GEO-interp,5,19,LightGBM,6.295826651606702
5,GEO-disp,1,1,RF,8.112500051718804
5,GEO-disp,1,1,XGBoost,7.8859583086758285
5,GEO-disp,1,1,CatBoost,7.975660026521891
5,GEO-disp,1,1,LightGBM,8.282232682335616
5,GEO-disp,1,2,RF,7.447181041217109
5,GEO-disp,1,2,XGBoost,7.917030670436941
5,GEO-disp,1,2,CatBoost,7.956570790360477
5,GEO-disp,1,2,LightGBM,8.34857012650678
5,GEO-disp,1,3,RF,5.813037235312995
5,GEO-disp,1,3,XGBoost,7.373369224262534
5,GEO-disp,1,3,CatBoost,6.063899497105655
5,GEO-disp,1,3,LightGBM,6.187124907197067
5,GEO-disp,1,4,RF,6.052062978264722
5,GEO-disp,1,4,XGBoost,6.330051880095406
5,GEO-disp,1,4,CatBoost,6.057301865895466
5,GEO-disp,1,4,LightGBM,6.7831908670267556
5,GEO-disp,1,5,RF,6.1344282894843465
5,GEO-disp,1,5,XGBoost,6.236254971347709
5,GEO-disp,1,5,CatBoost,5.970490711207486
5,GEO-disp,1,5,LightGBM,6.645225208417168
5,GEO-disp,1,6,RF,6.240683343818257
5,GEO-disp,1,6,XGBoost,6.410527854822869
5,GEO-disp,1,6,CatBoost,6.103342061766777
5,GEO-disp,1,6,LightGBM,6.614058965083693
5,GEO-disp,1,7,RF,6.244291515346487
5,GEO-disp,1,7,XGBoost,6.294300218714829
5,GEO-disp,1,7,CatBoost,6.094119342536948
5,GEO-disp,1,7,LightGBM,6.572791850066099
5,GEO-disp,1,8,RF,6.409360775360872
5,GEO-disp,1,8,XGBoost,6.465099927169637
5,GEO-disp,1,8,CatBoost,6.229803733818562
5,GEO-disp,1,8,LightGBM,6.527644508182279
5,GEO-disp,1,9,RF,6.342725773413644
5,GEO-disp,1,9,XGBoost,6.541051032053698
5,GEO-disp,1,9,CatBoost,6.150537685682577
5,GEO-disp,1,9,LightGBM,6.5350585970552855
5,GEO-disp,1,10,RF,6.48275177959278
5,GEO-disp,1,10,XGBoost,6.581383811400631
5,GEO-disp,1,10,CatBoost,6.052289592278362
5,GEO-disp,1,10,LightGBM,6.737453280863101
5,GEO-disp,1,12,RF,6.464796326460058
5,GEO-disp,1,12,XGBoost,6.512956399013727
5,GEO-disp,1,12,CatBoost,6.199711624948321
5,GEO-disp,1,12,LightGBM,6.710175227518605
5,GEO-disp,1,14,RF,6.443809579604582
5,GEO-disp,1,14,XGBoost,6.53863709687748
5,GEO-disp,1,14,CatBoost,6.1270131288430365
5,GEO-disp,1,14,LightGBM,6.5614810672470485
5,GEO-disp,1,17,RF,6.266328161783757
5,GEO-disp,1,17,XGBoost,6.447961305071192
5,GEO-disp,1,17,CatBoost,6.299587566784697
5,GEO-disp,1,17,LightGBM,6.544818194046796
5,GEO-disp,1,19,RF,6.432195860406026
5,GEO-disp,1,19,XGBoost,6.489399497539106
5,GEO-disp,1,19,CatBoost,6.129657843191196
5,GEO-disp,1,19,LightGBM,6.61929160237928
5,GEO-disp,2,1,RF,8.954428369271351
5,GEO-disp,2,1,XGBoost,8.150895998150306
5,GEO-disp,2,1,CatBoost,8.203935504567696
5,GEO-disp,2,1,LightGBM,7.89582811077384
5,GEO-disp,2,2,RF,7.510043304051436
5,GEO-disp,2,2,XGBoost,7.75773171773871
5,GEO-disp,2,2,CatBoost,7.64361515372301
5,GEO-disp,2,2,LightGBM,8.247706234998478
5,GEO-disp,2,3,RF,5.69506685047023
5,GEO-disp,2,3,XGBoost,7.339874243084077
5,GEO-disp,2,3,CatBoost,5.928890157298884
5,GEO-disp,2,3,LightGBM,5.953151580022262
5,GEO-disp,2,4,RF,5.915539125130098
5,GEO-disp,2,4,XGBoost,6.366137867425331
5,GEO-disp,2,4,CatBoost,5.84521613822848
5,GEO-disp,2,4,LightGBM,6.409602495075191
5,GEO-disp,2,5,RF,5.827068598910098
5,GEO-disp,2,5,XGBoost,6.244163011606154
5,GEO-disp,2,5,CatBoost,5.702442947208509
5,GEO-disp,2,5,LightGBM,6.231660672602394
5,GEO-disp,2,6,RF,5.886684918892516
5,GEO-disp,2,6,XGBoost,6.245126057073589
5,GEO-disp,2,6,CatBoost,5.743837715173077
5,GEO-disp,2,6,LightGBM,6.3456773010835015
5,GEO-disp,2,7,RF,5.902293181540139
5,GEO-disp,2,7,XGBoost,6.348748001353874
5,GEO-disp,2,7,CatBoost,6.016137893009665
5,GEO-disp,2,7,LightGBM,6.332241357011332
5,GEO-disp,2,8,RF,6.1811071416081385
5,GEO-disp,2,8,XGBoost,6.394595540150877
5,GEO-disp,2,8,CatBoost,6.031919267276943
5,GEO-disp,2,8,LightGBM,6.859396078012824
5,GEO-disp,2,9,RF,6.103071334196807
5,GEO-disp,2,9,XGBoost,6.436933602208129
5,GEO-disp,2,9,CatBoost,6.054383702775911
5,GEO-disp,2,9,LightGBM,6.882075348219777
5,GEO-disp,2,10,RF,6.206558479325632
5,GEO-disp,2,10,XGBoost,6.457447701279941
5,GEO-disp,2,10,CatBoost,6.219602739008381
5,GEO-disp,2,10,LightGBM,6.92745202325592
5,GEO-disp,2,12,RF,6.242755944725977
5,GEO-disp,2,12,XGBoost,6.44493131872527
5,GEO-disp,2,12,CatBoost,6.1659439276569765
5,GEO-disp,2,12,LightGBM,6.877087853515412
5,GEO-disp,2,14,RF,6.131852053844021
5,GEO-disp,2,14,XGBoost,6.476599855213185
5,GEO-disp,2,14,CatBoost,6.066471768506384
5,GEO-disp,2,14,LightGBM,6.92365121791364
5,GEO-disp,2,17,RF,6.195730447422463
5,GEO-disp,2,17,XGBoost,6.400656391544216
5,GEO-disp,2,17,CatBoost,6.1181481296264435
5,GEO-disp,2,17,LightGBM,6.963905890944909
5,GEO-disp,2,19,RF,6.306201153285971
5,GEO-disp,2,19,XGBoost,6.527871960598004
5,GEO-disp,2,19,CatBoost,6.156962877582377
5,GEO-disp,2,19,LightGBM,6.992968350693007
5,GEO-disp,5,1,RF,8.86541817587255
5,GEO-disp,5,1,XGBoost,7.588534811922125
5,GEO-disp,5,1,CatBoost,7.9392314954760055
5,GEO-disp,5,1,LightGBM,7.983545433740628
5,GEO-disp,5,2,RF,7.923479014439492
5,GEO-disp,5,2,XGBoost,7.73219836760783
5,GEO-disp,5,2,CatBoost,7.854463628446617
5,GEO-disp,5,2,LightGBM,8.180176524313222
5,GEO-disp,5,3,RF,5.536783121501712
5,GEO-disp,5,3,XGBoost,7.409625810675129
5,GEO-disp,5,3,CatBoost,6.228285428965353
5,GEO-disp,5,3,LightGBM,5.8863494265140925
5,GEO-disp,5,4,RF,5.75986478178919
5,GEO-disp,5,4,XGBoost,6.36892866978889
5,GEO-disp,5,4,CatBoost,5.929017685691676
5,GEO-disp,5,4,LightGBM,6.1365474663496515
5,GEO-disp,5,5,RF,5.838753987067687
5,GEO-disp,5,5,XGBoost,6.252988502241704
5,GEO-disp,5,5,CatBoost,6.002240354323162
5,GEO-disp,5,5,LightGBM,5.974768544523492
5,GEO-disp,5,6,RF,5.931286373259484
5,GEO-disp,5,6,XGBoost,6.397590146703923
5,GEO-disp,5,6,CatBoost,6.132613210482769
5,GEO-disp,5,6,LightGBM,5.896013839842556
5,GEO-disp,5,7,RF,5.928646303664291
5,GEO-disp,5,7,XGBoost,6.335056545170937
