Ref,Rx_lat,Rx_lon,Rx_power,E_field,FSM_spread,Temp,Rhum,Prcp,Wdir,Wpgt,Wspd,Pres,Session_date,Session_time,City,Tx_id,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Tx_id_2nd,Freq_2nd,tx_ratio,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment
kandi_2181,11.11292,2.92306,80.5,85.3,0.2000000000000028,33.2,27.0,0.0,75.0,,15.8,1010.6,2024-11-14,11:13:01,kandi,KAND,11.123456,2.954658,3643.3192769417424,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.980056984368694,300.0433654785156,-0.0063166834069804,8.046905276155556,-0.0054757275506059,8.067902986706626,0.0263403467287427,0.1474976002671728,10,310.0433654785156,251.234429713264,1.8386588117584457,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2182,11.11077,2.92251,82.0,85.9,0.5,36.4,21.0,0.0,100.0,,14.8,1008.9,2024-11-14,11:33:00,kandi,KAND,11.123456,2.954658,3781.954915501304,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.403767689953462,302.9627685546875,-0.0053445170244832,7.316563826776916,-0.0052013560614401,7.314232208012252,0.0061957275330669,0.2533907278483762,10,312.9627685546875,248.0951363839303,1.7271154988291209,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2183,11.11227,2.92165,83.4,87.9,0.1000000000000085,36.4,21.0,0.0,100.0,,14.8,1008.9,2024-11-14,12:10:48,kandi,KAND,11.123456,2.954658,3812.30967862076,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.241609845623454,301.2240295410156,-0.0057555596033732,8.008982006542084,-0.0055063225803066,8.001805409855555,0.0119799601015035,0.3422483714053271,10,311.2240295410156,250.9498457689918,1.7394799653828017,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2191,11.11576,2.9205,78.9,83.2,0.2000000000000028,35.2,25.0,0.0,75.0,,18.4,1008.5,2024-11-14,12:33:41,kandi,KAND,11.123456,2.954658,3827.405540363539,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.112644075622637,299.86199951171875,-0.005964164263385,9.194684403526246,-0.0058977019481169,9.155606104685235,0.0150380452473958,0.6938385002718677,10,309.86199951171875,257.0713956298096,1.7529939442104794,1,-1.0,-1.0,0,0,0,7,suburban
kandi_2192,11.11572,2.91866,74.0,77.9,0.5,35.2,25.0,0.0,75.0,,18.4,1008.5,2024-11-14,12:49:06,kandi,KAND,11.123456,2.954658,4024.565135154779,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.32650879864501,300.506103515625,-0.0056343888647762,9.11797701438196,-0.005732584490739,9.100241036861537,-0.0118533463058626,0.3698660915967189,10,310.506103515625,257.6500376405827,1.658004083396158,1,-1.0,-1.0,0,0,3,10,suburban
kandi_2151,11.11654,2.91731,82.7,87.2,0.0999999999999943,35.2,25.0,0.0,75.0,,18.4,1008.5,2024-11-14,13:02:45,kandi,KAND,11.123456,2.954658,4151.11410811368,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.848588266075884,299.3080139160156,-0.0057595598326026,9.413374340027746,-0.0056314087520632,9.39093542457855,0.0036878769436438,0.1435579156431556,10,309.3080139160156,259.3164125947923,1.6240093549675398,1,-1.0,-1.0,0,0,0,1,suburban
kandi_2203,11.11933,2.91833,81.5,86.1,0.2000000000000028,35.2,25.0,0.0,75.0,,18.4,1008.5,2024-11-14,13:23:18,kandi,KAND,11.123456,2.954658,3994.722657818043,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.387414240518304,297.09423828125,-0.0065251592379897,9.886323627106776,-0.0063283073004333,9.86466173596194,0.0089527746706029,0.2636224270963652,10,307.09423828125,263.40089968804847,1.719276294186611,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2201,11.12091,2.91657,73.0,77.7,0.5,35.3,25.0,0.0,76.0,,17.3,1007.6,2024-11-14,13:34:41,kandi,KAND,11.123456,2.954658,4170.340921313304,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.72310625862641,301.8982849121094,-0.0051339500387387,10.062096647449374,-0.0050239436733525,9.99172322022274,0.00640869140625,0.235578057389268,10,311.8982849121094,266.1064366449982,1.5809663543859906,1,-1.0,-1.0,0,0,0,0,suburban
kandi_312,11.12261,2.91353,75.7,80.3,0.2000000000000028,35.3,25.0,0.0,76.0,,17.3,1007.6,2024-11-14,13:53:10,kandi,KAND,11.123456,2.954658,4493.878813335229,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.650932581705302,307.71356201171875,-0.0034692925347222,9.941183048448517,-0.0029741856089809,9.912144290166966,0.0227725558810763,0.8551961452757733,10,317.71356201171875,268.80300997827874,1.3930989125834523,1,-1.0,-1.0,0,0,0,0,suburban
kandi_313,11.12501,2.91236,54.2,58.8,0.1999999999999957,35.3,25.0,0.0,76.0,,17.3,1007.6,2024-11-14,14:07:23,kandi,KAND,11.123456,2.954658,4623.894854668773,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.24824034174579,307.9881286621094,-0.0032983332808299,12.583648680396914,-0.0028679089668469,12.55619526728255,0.0340796576605902,1.310518314292688,10,317.9881286621094,272.1483949500538,1.35054181175885,0,-1.0,4188.377704028628,0,26,0,2,suburban
kandi_2331,11.11747,2.93321,85.0,89.4,0.2000000000000028,36.2,24.0,0.0,60.0,,11.2,1006.9,2024-11-14,15:05:40,kandi,KAND,11.123456,2.954658,2434.8068930240865,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,24.256262888868104,303.1953125,-0.0081829536251905,6.632200321478576,-0.0084559215442779,6.695350896777484,-0.0118802410670372,0.3838723194897818,10,313.1953125,254.1245035363147,2.6760997169393512,1,-1.0,-1.0,0,0,1,1,suburban
kandi_2332,11.11678,2.93343,79.4,83.9,0.1000000000000085,36.2,24.0,0.0,60.0,,11.2,1006.9,2024-11-14,15:17:53,kandi,KAND,11.123456,2.954658,2433.7529923873653,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,24.2875136669494,303.6319885253906,-0.0111167730822335,6.057915786094282,-0.0078334707245447,6.113905981902266,-0.0065982564519888,0.3588409085619842,10,313.6319885253906,252.2309858130121,2.6669989277195,1,-1.0,-1.0,0,0,0,3,suburban
kandi_2321,11.1166,2.9349,84.0,88.7,0.1000000000000085,36.2,24.0,0.0,60.0,,11.2,1006.9,2024-11-14,15:29:56,kandi,KAND,11.123456,2.954658,2287.780688958663,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,25.905634594526724,306.4075012207031,-0.0073237563624526,5.3401713561318305,-0.0074802792492963,5.405712734009574,-0.0078702357421212,0.275836354219052,10,316.4075012207031,250.5263691695569,2.7675531380417646,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2322,11.11659,2.93675,85.5,90.0,0.2000000000000028,33.3,38.0,0.0,28.0,,15.5,1007.0,2024-11-14,15:41:22,kandi,KAND,11.123456,2.954658,2098.5779820855614,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,28.33095827398116,310.15740966796875,-0.0062883434470844,4.533438978172446,-0.0062363236038773,4.589370673099651,-0.0084811740451388,0.3123122053332959,10,320.15740966796875,248.6591471383075,2.914520513093631,1,-1.0,-1.0,0,0,2,5,suburban
kandi_2323,11.11431,2.93577,85.5,89.9,0.2000000000000028,33.3,38.0,0.0,28.0,,15.5,1007.0,2024-11-14,15:54:49,kandi,KAND,11.123456,2.954658,2298.064960628913,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,25.8689365110588,311.8495178222656,-0.0049679050197849,3.958438241926896,-0.005327852328613,4.019644006213343,-0.0092495891053417,0.1484070834568,10,321.8495178222656,243.73613047803389,2.619803946315729,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2311,11.113760982,2.938287373,85.7,90.0,0.1999999999999886,33.3,38.0,0.0,28.0,,15.5,1007.0,2024-11-14,16:24:12,kandi,KAND,11.123456,2.954658,2085.2846103242578,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,28.64183939413896,317.1014709472656,-0.0029637654622395,3.4544822523368692,-0.0035073739510995,3.469061900080744,-0.0213859558105468,0.9684607111160946,10,327.1014709472656,238.8885443881352,2.742738980348048,1,-1.0,-1.0,0,0,0,2,suburban
kandi_2313,11.11153,2.93791,85.8,90.3,0.0999999999999943,30.3,45.0,0.0,32.0,,11.2,1007.8,2024-11-14,16:38:10,kandi,KAND,11.123456,2.954658,2255.6149657362357,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,26.50283837988071,319.192626953125,-0.0031141034150691,3.186162213533843,-0.0019359427627405,3.1732384656375303,-0.0067523214919387,0.3092344033332658,10,329.192626953125,234.03308411417,2.4828889089777215,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2262,11.1104,2.9359,81.2,85.8,0.0999999999999943,30.3,45.0,0.0,32.0,,11.2,1007.8,2024-11-14,16:56:49,kandi,KAND,11.123456,2.954658,2506.9783942406934,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,23.783144180172823,321.7012939453125,-0.0008796867799923,3.0585297453668723,-0.0004900436992793,3.0309569372833765,0.0039499918619791,0.2828242962047348,10,331.7012939453125,234.65246753257176,2.17695769033585,1,-1.0,-1.0,0,0,0,9,suburban
kandi_2263,11.110016708,2.934963,77.7,82.3,0.0,30.3,45.0,0.0,32.0,,11.2,1007.8,2024-11-14,17:12:11,kandi,KAND,11.123456,2.954658,2615.1874043081675,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,22.768975657584267,319.97186279296875,-0.0012702710700757,2.978447425347395,-0.0014735989802785,2.965559555641441,-0.0203701443142361,0.7485604515206109,10,329.97186279296875,235.1864009562608,2.124801449657598,1,-1.0,-1.0,0,0,0,11,suburban
kandi_2261,11.11166,2.93577,85.2,89.0,0.6999999999999886,30.3,45.0,0.0,32.0,,11.2,1007.8,2024-11-14,17:27:39,kandi,KAND,11.123456,2.954658,2441.348544402286,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,24.395583372124783,318.6124572753906,-0.0014420303262646,3.323589965070878,-0.0022983853779141,3.29833224815493,-0.0041821797688802,0.2924892841978459,10,328.6124572753906,237.526385319858,2.30779914465827,1,-1.0,-1.0,0,0,1,3,suburban
kandi_2271,11.11204,2.93427,85.7,90.3,0.1000000000000085,31.0,43.0,0.0,40.0,,3.6,1008.2,2024-11-14,17:38:17,kandi,KAND,11.123456,2.954658,2560.3406951156862,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,23.196318964128174,312.14801025390625,-0.0051270629705448,3.6441591076998026,-0.0042172728252543,3.664785363140143,-0.019203038668486,0.6309317976831842,10,322.14801025390625,240.29087316587783,2.3450869042703775,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2272,11.11183,2.93276,84.3,88.7,0.1000000000000085,31.0,43.0,0.0,40.0,,3.6,1008.2,2024-11-14,17:49:54,kandi,KAND,11.123456,2.954658,2715.985805883374,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.81397850917179,312.1593017578125,-0.0040901379707532,4.053975924553947,-0.0042672106014784,4.097817683672582,0.0026135762532552,0.4290329176351949,10,322.1593017578125,241.58561441782365,2.2105964666568094,1,-1.0,-1.0,0,0,1,0,suburban
kandi_2211,11.108895876,2.931993915,81.7,86.1,0.5,31.0,43.0,0.0,40.0,,3.6,1008.2,2024-11-14,18:05:35,kandi,KAND,11.123456,2.954658,2953.671087105545,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.074170320810833,313.8318176269531,-0.0033754290505873,3.246601074615267,-0.0032249324785994,3.309163258795396,-0.0054761250813802,0.2945753973853464,10,323.8318176269531,236.78880792662653,2.0004594704949583,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2212,11.107686877,2.931333085,83.2,88.1,0.6000000000000085,31.0,43.0,0.0,40.0,,3.6,1008.2,2024-11-14,18:17:56,kandi,KAND,11.123456,2.954658,3087.9699629549964,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.19617382701322,315.29180908203125,-0.0025817235451562,3.119424337845768,-0.0020423700044971,3.1528821107577985,0.0228801140787095,0.4902308544544507,10,325.29180908203125,235.435846564308,1.8864640000243456,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2273,11.11389,2.93165,82.9,87.3,0.2000000000000028,28.3,38.0,0.0,34.0,,17.3,1009.3,2024-11-14,18:38:02,kandi,KAND,11.123456,2.954658,2727.1312465143023,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.65217838540573,304.2488708496094,-0.0070279465959078,5.395071664618314,-0.0069082827550963,5.549808723286908,-0.0102210150824652,0.3795429963957427,10,314.2488708496094,247.03878921863011,2.3675012823699606,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2281,11.11617,2.93066,82.8,87.4,0.0999999999999943,28.3,38.0,0.0,34.0,,17.3,1009.3,2024-11-14,18:51:43,kandi,KAND,11.123456,2.954658,2742.7045324364176,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.458301663056567,300.72576904296875,-0.0081882642663043,6.825272439081245,-0.0081694149801917,6.964693302682467,-0.0071009318033854,0.3168215425720635,10,310.72576904296875,252.80932503079583,2.427543984044323,1,-1.0,-1.0,0,0,0,6,suburban
kandi_2131,11.110676513,2.919943542,78.0,82.3,0.5,26.1,45.0,0.0,70.0,,11.9,1012.3,2024-11-15,08:16:56,kandi,KAND,11.123456,2.954658,4047.2506926458223,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.331169973298511,306.3317565917969,-0.004178664386701,7.555033094976983,-0.003891119999391,7.50940436477569,0.0156923608481191,0.3293415457962948,10,316.3317565917969,249.438686128932,1.5663086190041295,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2132,11.108899014,2.917611085,81.7,86.2,0.2000000000000028,26.1,45.0,0.0,70.0,,11.9,1012.3,2024-11-15,08:29:24,kandi,KAND,11.123456,2.954658,4355.737350179655,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.279945710673282,309.22723388671875,-0.0032187544591894,6.988340047482869,-0.0031373177526218,6.96476733341749,-0.0005947536892361,0.1233743697430432,10,319.22723388671875,248.18009213171428,1.4173639296440643,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2133,11.10825,2.91864,84.6,89.2,0.1000000000000085,31.5,29.0,0.0,60.0,,14.8,1011.4,2024-11-15,08:38:33,kandi,KAND,11.123456,2.954658,4279.210085572276,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.548183326580306,308.7450866699219,-0.0033986694051391,6.925243714028063,-0.0031486213070222,6.877946923425576,0.0134371439615885,0.6221005078806826,10,318.7450866699219,246.72370168837296,1.449152262930418,1,-1.0,-1.0,0,0,0,0,suburban
kandi_281,11.10513,2.9156,83.9,88.3,0.1000000000000085,31.5,29.0,0.0,60.0,,14.8,1011.4,2024-11-15,08:50:47,kandi,KAND,11.123456,2.954658,4723.953708675047,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,12.237081374227254,311.3190612792969,-0.0025329782992978,6.425823595160411,-0.0023640378316243,6.3858876909375075,0.0067454020182291,0.3333445652420432,10,321.3190612792969,244.4481366637147,1.281566734915346,1,-1.0,-1.0,0,0,0,0,suburban
kandi_271,11.10315,2.9201,79.4,84.2,0.0,31.5,29.0,0.0,60.0,,14.8,1011.4,2024-11-15,09:02:33,kandi,KAND,11.123456,2.954658,4392.970981586217,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.281578946791656,308.39776611328125,-0.0033849461008361,5.368051743757242,-0.0030358299579663,5.356151314743558,0.0127209981282552,0.7084462618506849,10,318.39776611328125,239.08927096977243,1.4161674373418416,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2112,11.10214,2.92487,77.6,82.2,0.0999999999999943,31.5,29.0,0.0,60.0,,14.8,1011.4,2024-11-15,09:12:57,kandi,KAND,11.123456,2.954658,4018.645132311055,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,14.64871552051027,312.54766845703125,-0.0026652946439568,3.7019999558696512,-0.0024902194154028,3.750415134091958,0.013279554578993,0.497070719251766,10,322.54766845703125,233.90094153509517,1.4888924990036243,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2113,11.10029,2.92401,79.0,83.5,0.2999999999999971,31.5,29.0,0.0,60.0,,14.8,1011.4,2024-11-15,09:22:40,kandi,KAND,11.123456,2.954658,4216.252561241271,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,13.961156309466258,315.16046142578125,-0.0017431099710192,3.553977953738649,-0.0012823605207945,3.5985879487607337,0.0252526674525594,0.2315517274253,10,325.16046142578125,232.39537526613657,1.3836555845372378,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2111,11.1037,2.92547,79.0,83.6,0.2000000000000028,31.4,32.0,0.0,75.0,,16.2,1012.0,2024-11-15,09:34:41,kandi,KAND,11.123456,2.954658,3865.638984863225,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,15.226372960566518,311.1620788574219,-0.0031624871585578,3.76649732729496,-0.0031310569239026,3.849755990280588,-0.0049991183810763,0.1837138166350031,10,321.1620788574219,235.4053249360694,1.5683181110207762,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2162,11.10421888,2.927997356,59.6,64.6,0.0999999999999943,31.4,32.0,0.0,75.0,,16.2,1012.0,2024-11-15,09:55:47,kandi,KAND,11.123456,2.954658,3607.0801471705618,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.381888019340593,315.06719970703125,-0.0022749803611398,3.147213713749286,-0.0024650448658427,3.1903659381044647,-0.0117017957899305,0.4656327404663536,10,325.06719970703125,233.6738322499755,1.6186957623533826,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2161,11.10534,2.92736,76.2,80.7,0.2000000000000028,31.4,32.0,0.0,75.0,,16.2,1012.0,2024-11-15,10:07:13,kandi,KAND,11.123456,2.954658,3592.913966330701,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.41511168746355,314.66180419921875,-0.0024065483940972,3.5357612070476256,-0.0034099989969672,3.601251539659654,-0.042411356779446,0.930021695393208,10,324.66180419921875,235.93122602640216,1.6315341332410365,1,-1.0,-1.0,0,0,0,1,suburban
kandi_2163,11.10437,2.93036,81.8,86.3,0.2000000000000028,31.4,32.0,0.0,75.0,,16.2,1012.0,2024-11-15,10:22:01,kandi,KAND,11.123456,2.954658,3391.6477727487786,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.490518773382057,318.413818359375,-0.0014361286721034,3.035071352098843,-0.0014924021257212,3.0424136725128275,-0.0068106633002182,0.1970228071948317,10,328.413818359375,231.32473503793415,1.6649671384175737,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2213,11.10593,2.93221,82.1,86.8,0.1000000000000085,33.4,23.0,0.0,80.0,,18.4,1011.3,2024-11-15,10:35:10,kandi,KAND,11.123456,2.954658,3126.0674178614045,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.014515952168985,320.03228759765625,-0.001045425657242,2.974621664571019,-0.0013263630417158,2.982812653684855,-0.0272427029079861,1.002041841133788,10,330.03228759765625,231.49424093542055,1.7766922601843609,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2223,11.11044,2.93221,83.9,88.6,0.1000000000000085,33.4,23.0,0.0,80.0,,18.4,1011.3,2024-11-15,10:51:16,kandi,KAND,11.123456,2.954658,2843.728635458225,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.83501651668558,311.8601379394531,-0.004085233556451,3.6852681827644886,-0.0040191965004832,3.757682751343698,-0.0085835774739583,0.315595577580481,10,321.8601379394531,239.4225975267132,2.1174058677461876,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2222,11.10951,2.93085,77.1,81.5,0.0999999999999943,33.4,23.0,0.0,80.0,,18.4,1011.3,2024-11-15,11:09:45,kandi,KAND,11.123456,2.954658,3023.968865083575,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.56073097030327,310.7805480957031,-0.0043001002235232,3.860032017102055,-0.0039573101549858,3.928917470432187,-0.0134053548177083,0.5826694608042412,10,320.7805480957031,239.16634861047976,2.011735381609821,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2282,11.11612,2.9289,84.7,89.2,0.1000000000000085,35.5,22.0,0.0,100.0,,11.2,1009.7,2024-11-15,11:36:19,kandi,KAND,11.123456,2.954658,2928.557421166364,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.036289944113424,297.60235595703125,-0.0088722092108962,7.510810857331885,-0.0086455993652343,7.666577579430702,-0.0129636128743489,0.5764027707017397,10,307.60235595703125,253.8169063830667,2.334662946219475,0,-1.0,2729.016434553826,0,5,1,3,suburban
kandi_2283,11.11827,2.93087,83.9,88.4,0.2000000000000028,35.5,22.0,0.0,100.0,,11.2,1009.7,2024-11-15,11:49:09,kandi,KAND,11.123456,2.954658,2661.230959666936,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,22.09092925050657,298.81549072265625,-0.009197430775966,7.813517114461891,-0.0090701372195512,7.926153366232514,-0.0038723415798611,0.1538882821143215,10,308.81549072265625,257.47573259151966,2.5428184663744093,1,-1.0,-1.0,0,0,1,1,suburban
kandi_2341,11.12335,2.92965,84.1,88.6,0.0999999999999943,35.5,22.0,0.0,100.0,,11.2,1009.7,2024-11-15,12:05:39,kandi,KAND,11.123456,2.954658,2731.9452672462444,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.398664721735315,292.5604248046875,-0.0111467223236526,10.091878704144923,-0.0119208004648253,10.18115827864752,-0.0326053205944812,0.9333045023024912,10,302.5604248046875,269.7549077963009,2.6080089162766495,1,-1.0,-1.0,0,0,2,4,suburban
kandi_2392,11.125216335,2.930873458,74.5,79.1,0.1000000000000085,35.5,22.0,0.0,100.0,,11.2,1009.7,2024-11-15,12:17:09,kandi,KAND,11.123456,2.954658,2605.54525250303,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,22.456175811146604,291.5343322753906,-0.0121714067722694,10.449603956358263,-0.0125138088643887,10.577885516429674,-0.0168362580289481,0.403618760444412,10,301.5343322753906,274.3158879792371,2.7568528055037516,0,2495.8930474878725,2511.5576482043234,3,5,1,5,suburban
kandi_2393,11.12627,2.93189,75.4,79.8,0.0,35.3,21.0,0.0,79.0,,20.2,1008.9,2024-11-15,12:32:58,kandi,KAND,11.123456,2.954658,2506.60808808959,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,23.367379327608344,290.630126953125,-0.0129743061368427,10.931953797147038,-0.0137490433941253,11.062910200657583,-0.0238202227686177,0.268560832976338,10,300.630126953125,277.1814462553922,2.886105545564505,1,-1.0,-1.0,0,0,3,3,suburban
kandi_2403,11.1265,2.93016,78.7,83.3,0.0999999999999943,35.3,21.0,0.0,79.0,,20.2,1008.9,2024-11-15,12:44:44,kandi,KAND,11.123456,2.954658,2697.291606183348,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.64658824664193,288.79669189453125,-0.0128016853523378,11.329511587602616,-0.012949956754689,11.464877882489414,-0.0162390628078592,0.4299745399516654,10,298.79669189453125,277.219580328282,2.721242463551265,1,-1.0,-1.0,0,0,1,8,suburban
kandi_2352,11.12556,2.92835,76.6,81.1,0.1000000000000085,35.3,21.0,0.0,79.0,,20.2,1008.9,2024-11-15,12:58:01,kandi,KAND,11.123456,2.954658,2883.331928897945,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,20.19870019153426,287.8869934082031,-0.0121781391786136,11.250771504605009,-0.0121519023869313,11.32192078551134,-0.0075412326388888,0.2783789372188203,10,297.8869934082031,274.6622543642852,2.5639406020262325,1,-1.0,-1.0,0,0,3,6,suburban
kandi_2353,11.12442,2.92663,56.5,63.4,0.2000000000000028,35.3,21.0,0.0,79.0,,20.2,1008.9,2024-11-15,13:10:40,kandi,KAND,11.123456,2.954658,3063.6811837303753,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,18.96724496837821,289.3737487792969,-0.0109875824073371,11.149354287154983,-0.0107691838191105,11.179047891789036,0.0059034559461805,0.2297156528073774,10,299.3737487792969,272.0102559982037,2.38543750799166,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2351,11.12674,2.92616,76.2,81.0,0.0999999999999943,35.7,22.0,0.0,60.0,,14.8,1008.1,2024-11-15,15:06:53,kandi,KAND,11.123456,2.954658,3134.278280022322,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,18.4953110446994,289.1886291503906,-0.0108370632595486,12.039038136090037,-0.0100895486516744,12.017483855106809,0.0208900451660156,0.9953882128350432,10,299.1886291503906,276.701060465195,2.3351458830362186,1,-1.0,-1.0,0,0,0,3,suburban
kandi_2402,11.12726,2.92801,82.6,87.2,0.1000000000000085,35.7,22.0,0.0,60.0,,14.8,1008.1,2024-11-15,15:19:25,kandi,KAND,11.123456,2.954658,2941.311294843972,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.765928956204487,287.0,-0.0122307671440972,12.013093371304278,-0.0120430603027343,12.053429400705346,0.0038848876953125,0.1468476249986121,10,297.0,278.28011359923335,2.530710346894157,1,-1.0,-1.0,0,0,0,3,suburban
kandi_2401,11.12875,2.9275,78.4,82.6,0.6999999999999886,33.0,34.0,0.0,28.0,,16.2,1007.9,2024-11-15,15:44:15,kandi,KAND,11.123456,2.954658,3024.005235144669,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.188865004469612,287.86395263671875,-0.0116663014748064,12.334976393069574,-0.0113860985221986,12.37162788121533,0.0070505777994791,0.2606676968375542,10,297.86395263671875,281.2391144952557,2.445252986664365,1,-1.0,-1.0,0,0,4,10,suburban
kandi_3162,11.13183,2.92605,80.2,84.8,0.0,33.0,34.0,0.0,28.0,,16.2,1007.9,2024-11-15,15:58:09,kandi,KAND,11.123456,2.954658,3259.533401309242,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.72009573628406,287.7160949707031,-0.0108842852724828,13.001482027459602,-0.0107775988879504,13.002718870040374,-0.0027178446451822,0.1422234089016405,10,297.7160949707031,286.6138605446496,2.271350057975047,1,-1.0,-1.0,0,0,2,2,suburban
kandi_3161,11.13341,2.92639,72.8,77.4,0.2000000000000028,33.0,34.0,0.0,28.0,,16.2,1007.9,2024-11-15,16:09:44,kandi,KAND,11.123456,2.954658,3278.4245745773865,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.61007285520071,285.9454345703125,-0.011321574385808,13.338435022086855,-0.0112752737391381,13.347907907204116,-0.0017876538472435,0.0635622509885372,10,295.9454345703125,289.7446525268338,2.2891719618842226,1,-1.0,-1.0,0,0,0,7,suburban
kandi_3163,11.13293,2.92382,77.7,82.4,0.2000000000000028,33.0,34.0,0.0,28.0,,16.2,1007.9,2024-11-15,16:21:52,kandi,KAND,11.123456,2.954658,3527.9866558116855,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.294986921530786,286.3090515136719,-0.0104698448526509,13.071208380970935,-0.0103297593858506,13.074611082944855,-0.0027188618977864,0.1285208045936045,10,296.3090515136719,287.3885973324462,2.12149821735857,1,-1.0,-1.0,0,0,2,1,suburban
